0,4,5,7,9,11,12
0,4,5,9,11,12,13
1,2,3,4,6,7,10
1,2,3,4,6,10,13
1,2,3,4,7,10,12
1,2,3,4,10,12,13
1,2,3,5,6,7,10
1,2,3,5,6,10,13
1,2,3,5,7,10,12
1,2,3,5,10,12,13
1,2,4,6,7,10,11
1,2,4,6,10,11,13
1,2,4,7,10,11,12
1,2,4,10,11,12,13
1,2,5,6,7,10,11
1,2,5,6,10,11,13
1,2,5,7,10,11,12
1,2,5,10,11,12,13
1,3,4,5,6,7,8
1,3,4,5,6,8,13
1,3,4,5,7,8,12
1,3,4,5,8,12,13
1,3,4,6,7,8,10
1,3,4,6,8,10,13
1,3,4,7,8,10,12
1,3,4,8,10,12,13
1,3,5,6,7,8,10
1,3,5,6,8,10,13
1,3,5,7,8,10,12
1,3,5,8,10,12,13
1,4,5,6,7,8,11
1,4,5,6,8,11,13
1,4,5,7,8,11,12
1,4,5,8,11,12,13
1,4,6,7,8,10,11
1,4,6,8,10,11,13
1,4,7,8,10,11,12
1,4,8,10,11,12,13
1,5,6,7,8,10,11
1,5,6,8,10,11,13
1,5,7,8,10,11,12
1,5,8,10,11,12,13
2,3,4,6,7,9,10
2,3,4,6,9,10,13
2,3,4,7,9,10,12
2,3,4,9,10,12,13
2,3,5,6,7,9,10
2,3,5,6,9,10,13
2,3,5,7,9,10,12
2,3,5,9,10,12,13
2,4,6,7,9,10,11
2,4,6,9,10,11,13
2,4,7,9,10,11,12
2,4,9,10,11,12,13
2,5,6,7,9,10,11
2,5,6,9,10,11,13
2,5,7,9,10,11,12
2,5,9,10,11,12,13
3,4,5,6,7,8,9
3,4,5,6,8,9,13
3,4,5,7,8,9,12
3,4,5,8,9,12,13
3,4,6,7,8,9,10
3,4,6,8,9,10,13
3,4,7,8,9,10,12
3,4,8,9,10,12,13
3,5,6,7,8,9,10
3,5,6,8,9,10,13
3,5,7,8,9,10,12
3,5,8,9,10,12,13
4,5,6,7,8,9,11
4,5,6,8,9,11,13
4,5,7,8,9,11,12
4,5,8,9,11,12,13
4,6,7,8,9,10,11
4,6,8,9,10,11,13
4,7,8,9,10,11,12
4,8,9,10,11,12,13
5,6,7,8,9,10,11
5,6,8,9,10,11,13
5,7,8,9,10,11,12
5,8,9,10,11,12,13
0,1,2,3,4,5,6,7
0,1,2,3,4,5,6,13
0,1,2,3,4,5,7,12
0,1,2,3,4,5,12,13
0,1,2,4,5,6,7,11
0,1,2,4,5,6,11,13
0,1,2,4,5,7,11,12
0,1,2,4,5,11,12,13
0,2,3,4,5,6,7,9
0,2,3,4,5,6,9,13
0,2,3,4,5,7,9,12
0,2,3,4,5,9,12,13
0,2,4,5,6,7,9,11
0,2,4,5,6,9,11,13
0,2,4,5,7,9,11,12
0,2,4,5,9,11,12,13
1,2,3,4,5,6,7,10
1,2,3,4,5,6,10,13
1,2,3,4,5,7,10,12
1,2,3,4,5,10,12,13
1,2,4,5,6,7,10,11
1,2,4,5,6,10,11,13
1,2,4,5,7,10,11,12
1,2,4,5,10,11,12,13
1,3,4,5,6,7,8,10
1,3,4,5,6,8,10,13
1,3,4,5,7,8,10,12
1,3,4,5,8,10,12,13
1,4,5,6,7,8,10,11
1,4,5,6,8,10,11,13
1,4,5,7,8,10,11,12
1,4,5,8,10,11,12,13
2,3,4,5,6,7,9,10
2,3,4,5,6,9,10,13
2,3,4,5,7,9,10,12
2,3,4,5,9,10,12,13
2,4,5,6,7,9,10,11
2,4,5,6,9,10,11,13
2,4,5,7,9,10,11,12
2,4,5,9,10,11,12,13
3,4,5,6,7,8,9,10
3,4,5,6,8,9,10,13
3,4,5,7,8,9,10,12
3,4,5,8,9,10,12,13
4,5,6,7,8,9,10,11
4,5,6,8,9,10,11,13
4,5,7,8,9,10,11,12
4,5,8,9,10,11,12,13
